x_1;x_2;x_3;x_4;x_5;x_6;x_7;x_8;x_9;x_10;x_11;x_12;x_13;x_14;x_15;x_16;x_17;x_18;x_19;x_20;x_21;x_22;x_23;x_24;x_25;x_26;x_27;x_28;x_29;x_30;x_31;x_32;x_33;x_34;x_35
-0,003801793;-0,001936855;-0,003835431;-0,000486143;-0,01208276;-0,004722627;-0,006372543;-0,002305191;-0,006631309;-0,006008551;-0,008150848;-0,001505788;-0,008039404;-0,008015927;-0,005454749;-0,009512339;-0,007553644;-0,007219905;-0,001307105;-0,01590827;-0,003162563;-0,007648889;-0,002131347;-0,005880701;-0,01461558;-0,002641119;-0,00500505;0,001162643;-0,007736169;-0,002096601;-0,01173237;-0,001493754;-0,009901661;-0,006228559;-0,006344702
-0,002715535;-0,005229089;-0,001452623;-0,0285468;-0,006016855;-0,004236039;-0,01242378;-0,008773468;-0,001908325;-0,008679206;-0,007705223;-0,003457241;-0,01220177;-0,004901308;-0,001886375;0,001486141;-0,006809536;-0,00258204;-0,006812438;-0,004497848;-0,01200021;0,002330095;-0,001093037;-0,005009465;-0,01252329;-0,001994397;-0,008568024;-0,008098628;-0,009448579;-0,01045021;-0,01320055;0,001250302;-0,002716936;-0,01210485;-0,006884782
-0,001179518;-0,0104116;-0,001489939;-0,01695082;-0,01181586;-1,34818E-05;-0,006135239;-0,007368289;-0,008240176;-0,003556903;-0,00338521;-0,002690796;-0,002559703;-0,0130529;-0,00392787;-0,006748034;-0,006808048;-0,005185457;-0,007398488;-0,004423769;-0,0072752;-0,01421442;-0,001297712;-0,008613944;-0,009818129;-0,005738826;-0,009678015;-0,001071826;-0,002232772;-0,00672519;-0,000990693;0,00450035;-0,004627019;-0,006468937;-0,002221949
0,00039286;-0,009754712;-0,005390599;0,007589431;-0,009194905;-0,004894763;-0,005139215;-0,005530536;-0,01174487;-0,001368919;-0,01176714;-0,01000563;-0,003450127;-0,004656084;-0,003370311;-0,001394376;-0,006279495;-0,005131366;-0,004131123;-0,00225034;-0,006509934;-0,002285765;-0,009801179;-0,004546277;-0,000946857;-0,002847705;-0,00294915;-0,006573891;-0,007631052;-0,002050759;-0,003889826;0,000545053;-0,00362248;-0,007063793;-0,008152345
-0,000296278;-0,00864091;-0,006617058;0,005431815;-0,01021221;-0,000360599;-0,003329271;-0,009433132;-0,002866115;-0,002693485;-0,005702656;-0,001351489;-0,003535699;-0,005736705;-0,000106435;-0,00443615;-0,001588447;-0,003862731;0,00214543;-0,01248164;-0,004914747;-0,00236902;-0,001993682;-0,005119814;-0,007650668;-0,006806714;-0,004226474;-0,01407761;-0,00447906;-0,008649375;-0,004127136;-0,01094064;-0,002678862;-0,007560231;-0,01046064
-0,00517646;-0,000192399;-0,008921582;-0,003986053;-0,007160701;-0,005897945;-0,006688595;-0,000547754;-0,001009675;-0,0132926;-0,01095869;-0,010916;-0,004927054;-0,006379694;-0,005066376;-0,01492638;-0,005538886;-0,005638622;-0,01029688;-0,005747898;-0,01643298;-0,001327217;-0,01264398;-0,008147944;-0,007665301;0,001865389;-0,01306623;-0,006745055;-0,006791325;-0,006322956;-0,008787923;-0,01474228;-0,008149341;-0,00685448;-0,0103576
-0,006476058;-0,002378075;-0,006419448;-0,01227732;-0,000921853;-0,01222664;-0,007316002;-0,001150957;-0,005414451;-0,01000582;-0,007001582;-0,01254974;-0,006573626;-0,00797227;-0,001620347;-0,002868326;-0,003916515;-0,002742458;-0,001944959;-0,009851929;-0,000947155;-0,003755918;-0,002514208;-0,002308685;-0,004854541;-0,005638981;-0,0105163;-0,004272383;-0,005587498;-0,009191459;-0,006288256;-0,006838059;-0,008139135;-0,009199159;-0,004647503
-0,003457846;-0,01277051;-0,001109246;-0,01826432;-0,00230501;-0,009583449;-0,001833674;-0,005889671;0,000526693;-0,002996746;0,00115665;-0,01048521;-0,008525014;-0,009043626;-0,01059927;-0,002420416;-0,006308712;-0,001706541;-0,005048698;-0,007170627;-0,003899373;-0,003318956;-0,006647457;-0,0151328;-0,000692;-0,000928547;-0,00658318;-0,01478749;-0,007923696;-0,005424399;-0,01451546;-0,009878313;-0,006970059;-0,004516628;-0,005969569
-0,007028311;-0,006806725;-0,01058553;-0,005794948;-0,004696557;0,002323739;-0,006806433;0,002195866;0,002023445;-0,001332186;-0,0026133;-0,004527403;-0,004720462;-0,003701016;-0,006904744;-0,006648429;-0,01032264;-0,004740877;-0,006345443;-0,006205299;-0,003292758;-0,01162661;-0,002708483;-0,01235017;-0,01083094;-0,000556771;-0,006065156;-0,001046062;-0,009502457;-0,004292043;-0,003839873;-0,003280593;-0,003581917;-0,0110295;-0,000743099
-0,000404693;-0,007283095;0,00318137;0,01006064;-0,004020588;-0,006894066;-0,006005945;-0,007477252;-0,005234279;-0,002165692;-0,000601865;-0,005148623;-0,000698047;-0,007234789;-0,005808166;-0,003032217;-0,00266299;-0,002503617;-0,00502733;-0,008974101;0,000736058;-0,0108451;-0,00458427;-0,01041502;-0,008822639;-0,00381841;-0,01300496;-0,008167116;-0,008103386;-0,001543602;-0,00459533;-0,0063143;-0,007219336;-0,011899;-0,00557569
-0,01179345;-0,000154901;-0,002964683;0,008770466;-0,01119843;-0,009704401;-0,01090607;-0,003787441;-0,008245094;0,003557379;0,003799312;-0,006424028;-0,008602011;-0,009046534;-0,002020925;-0,007853672;-0,004136031;0,000358628;-0,005707589;-0,005427385;-0,01062947;-0,007652273;-0,002512579;-0,01188308;-0,006280996;-0,006218927;-0,01032656;-0,004601341;-0,008033186;-0,009028007;-0,009382872;-0,004590107;-0,001629965;-0,005820181;-0,007964458
-0,00755134;-0,007988019;-0,011926;-0,004559763;-0,006338196;-0,000745198;-0,002427502;-0,006856067;-0,008193593;-0,00625865;-0,009345444;-0,004267104;-0,01457946;-0,01005144;-0,01237968;-0,002295632;-0,007660893;-0,00262266;-0,006263712;-0,007871488;-0,006448872;-0,01037974;-0,002463738;-0,005118866;-0,008700993;-0,01326378;-0,01595964;-0,005275028;-0,00551264;-0,008168383;-0,007948652;-0,006456643;-0,005303172;-0,01102917;-0,004412757
-0,0103075;-0,006732771;-0,005436826;-0,01764374;0,00365024;-0,003230135;-0,01650924;-0,006435616;0,000745812;-0,005530383;-0,004633415;-0,005504645;-0,004137805;-0,007054253;-0,00828742;-0,007664397;-0,004861148;-0,003488721;-0,005532518;-0,003572941;-0,007578103;0,004298402;-0,002581194;-0,002788724;-0,002024189;-0,001891306;-0,005557988;-0,01161501;-0,007907908;-0,001466474;-0,008469408;-0,006963596;-0,007725608;-0,009634802;-0,004617256
-0,000543855;-0,00604905;-0,004773784;-0,01168917;-0,004268501;-0,002363946;-0,00826842;0,000391819;-0,005919984;-0,006019382;-0,001259344;-0,006210929;-0,01760865;-0,005740011;-0,000676625;-0,003925696;-0,002637349;-0,006656235;-0,008470597;-0,005919008;-0,01038788;-0,00212097;-0,003767041;-0,003250353;-0,008268466;-0,0138495;0,000737833;-0,01152044;-0,01194222;-0,002993612;-0,006813971;-0,006986378;-0,000804529;-0,003550593;-0,001803711
-0,003776103;-0,007003281;-0,007796731;0,001394462;-0,007255936;-0,009522878;-0,008672262;-0,001122383;-0,01173208;-0,004497867;-0,01019929;-0,000554165;-0,01068688;-0,007461427;-0,001318656;0,000614967;-0,009258753;-0,009507798;-0,00890776;-0,004164996;-0,001343019;-0,000964155;-0,006676475;-0,005232098;-0,001849374;-0,004239434;-0,001790682;-0,006667135;-0,001841649;-0,005504971;-0,006384196;-0,008630864;0,000168549;-0,00236064;-0,002594445
-0,008043403;-0,001737079;-0,006464834;0,006951781;-0,004646207;-0,005311757;0,004404846;0,001460874;-0,003235627;-0,00635297;-0,006060142;-0,002410119;-0,00041006;-0,002022521;-0,005473873;0,001569299;-0,009091094;-0,0105307;-0,005894938;-0,007037856;-0,009717312;-0,005072117;-0,006620111;-0,002241515;-0,002141255;-0,008937724;0,001474211;-0,007169755;-0,008925026;-0,000780635;-0,007002305;-0,009588005;-0,005307933;-0,000916015;-0,000439305
-0,003136879;-0,003724763;-0,004515053;0,01573002;-0,01342523;-0,00648695;-0,004713174;-0,004049709;-0,0062469;-0,002183846;-0,002533661;-0,007378023;0,004154565;0,002290901;-0,000725444;-0,00572083;-0,009436669;-0,002790678;0,000393795;-0,01284853;-0,004319614;-0,01048442;-0,01069099;-0,002311711;-0,01029553;-0,005973356;-0,001203695;-0,01511259;-0,004486573;-0,01674347;-0,005771196;-0,008470807;-0,008951344;-0,000378594;-0,005336313
-0,003875902;-0,005077751;-0,01093927;-0,009075539;-0,00144952;-8,36421E-05;-0,00357658;-0,01229073;-0,0014502;-0,01333972;0,004372048;-0,006143028;-0,002661275;-0,005966013;-0,007957594;-0,003391257;-0,008659311;-0,002908817;-0,005659167;-0,006217116;0,005047748;-0,01015203;-0,006908361;-8,53669E-05;-0,006625421;-0,004293447;-0,001392012;-0,01062568;-0,003604931;-0,003298156;-0,006520407;-0,002442965;-0,01278546;-0,001165997;-0,01073837
-0,005198605;-0,008520607;-0,008449297;-0,01815126;-0,004785487;-0,01032402;-0,002402335;-0,006865844;-0,007285701;-0,000630537;-0,007248474;-0,003722735;-0,01022909;-0,000590208;-0,005530326;-0,001042303;-0,005749699;0,000726439;-0,00868205;-0,001012718;-0,01004982;-0,007647574;-0,009842724;-0,009436706;-0,006712137;-0,008508822;-0,00565559;-0,009823164;-0,00429281;-0,01154852;-0,01275371;-0,002611062;-0,00897973;-0,004352227;-0,01191917
-0,001734409;-0,01130005;-0,01125045;-0,01877651;-0,005581044;-0,008404104;0,003192966;-0,002076158;-0,006691867;-0,001323048;-0,01662907;-0,004330337;-0,001371607;-0,008323206;-0,001557941;0,001366822;-0,006918568;-0,007203076;-0,005586434;-0,008165266;-0,000461566;-0,005695656;-0,006144948;-0,008621987;-0,008419292;-0,007077225;0,000660682;-0,001459097;-0,003342611;-0,007645639;-0,00551475;0,001402646;-0,004785409;-0,003879787;-0,006531287
-0,00660941;-0,01045544;-0,008158926;0,007983372;-0,002143338;-0,01075016;-0,002100198;-0,006638844;-0,003011461;-0,005127938;-0,0085706;-0,01120797;-0,002246706;-0,003892047;-0,009217637;-0,01083718;-0,007432705;-0,01145378;-0,003344405;-0,002262881;-0,01064692;-0,00146714;-0,005080454;-0,006238809;-0,00931027;-0,005542585;-0,001527477;-0,01174886;-0,004347645;-0,003555844;-0,003814382;-0,008757934;-0,00599633;-0,003473461;-0,007622035
-0,006100278;-0,0016794;-0,006804846;0,00084077;-0,007589316;-0,008224864;-0,008735908;-0,004790403;-0,007172393;0,002803572;-0,00563933;-0,00624622;-0,003107939;-0,01094709;-0,01127442;-0,01101922;-0,006195087;-0,004374104;-0,006843757;-0,0125285;-0,008842276;-0,005123569;-0,001459631;-0,003473764;-0,003957296;-0,003672792;-0,002186429;0,004052752;-0,007088633;-0,0106753;-0,003751166;-0,01098815;-0,003614208;0,004017496;-0,009419588
-0,01827536;-0,004390319;-0,0085229;-0,004145579;-0,009959912;-0,000521693;-0,006810004;0,000880081;-0,008974003;-0,002136094;-0,009315972;-0,000461422;-0,006676912;-0,00190253;-0,008770097;-0,006703278;-0,003036018;-0,003841691;0,003233704;-0,006619871;-0,000243053;-0,00684597;-0,000385754;-0,008727087;-0,005308637;-0,004380351;-0,005183514;0,00351469;-0,01093476;-0,007396026;-0,008648967;-0,01177429;-0,00676323;-0,005796919;-0,009347852
-0,002628872;-0,008880846;-0,006673774;-0,01096682;-0,005242109;-0,00010898;-0,006649394;-0,00223382;-0,003567727;-0,0027713;-0,007577489;-0,01051962;0,001007386;-0,006236844;-0,01041985;-0,004234284;-0,00959315;-0,007637504;-0,006619608;-0,01114067;-0,008019397;-0,0005069;-0,001930814;-0,008032609;-0,006527552;-0,008911576;-0,008501759;0,000148628;-0,004938381;-0,008492602;-0,01336686;-0,005643265;-0,01304436;-0,008777125;-0,008077716
-0,008048844;-0,01259089;-0,007328328;-0,0153131;-0,01176288;-0,00323632;-0,003267566;-0,008133302;-0,007489821;-0,006887557;-0,00395334;-0,004069965;-0,01059736;-0,005471604;-0,01181546;-0,006614139;-0,001362644;-0,005056493;-0,003728937;-0,005811077;-0,000306873;0,001052275;-0,000974692;-0,00608368;-0,002635919;-0,00642688;-0,00378152;-0,007099917;-0,005063523;-0,005993577;-0,01139357;-0,005016791;-0,007275778;-0,007882839;-0,009753011
-0,00615724;-0,005410068;-0,000300299;-0,007632188;0,00172635;-0,007356511;0,000309115;-0,00690937;-0,01202794;-0,01073943;-0,004501915;-0,005932583;-0,004060769;-0,002485901;0,000749095;-0,006345702;-0,001521651;-0,01069204;-0,004391434;-0,007380622;-0,00845824;-0,002589134;-0,004067263;-0,004868658;-0,000956796;-0,006999107;-0,002809912;-0,004753077;-0,007322969;-0,006712686;-0,01116765;-0,005219568;-0,00944316;-0,001586573;-0,003859229
-0,009594362;-0,00670852;-0,007571634;0,003963761;-0,004386349;-0,002041942;-0,001107918;-0,000343699;-0,006979657;-0,003636679;-0,005301801;-0,005911576;-0,006635394;0,001942629;-0,005274128;-0,009218065;-0,006541822;-0,008890701;0,000230338;-0,00850669;-0,007167168;-0,007280812;-0,001134178;-0,01076576;-0,009431167;-0,009343715;-0,001681942;-0,005873738;-0,01060583;-0,006176705;-0,003182907;-0,01446174;-0,005167494;-0,005253732;-0,006907698
-0,01063728;-0,007913206;-0,01095111;-0,009119796;-0,008064998;-0,01024212;-0,004320072;-0,01075724;-0,002100907;0,003285143;-0,008716417;0,003520619;-0,009599794;-0,003656462;-0,009030217;-0,006150246;-0,001187916;-0,006874183;0,003567031;-0,00363037;0,000921469;-0,002446909;-0,00258984;-0,008748088;-0,003421078;-0,003904805;0,001152821;-0,006489035;-0,001608428;-0,009136125;0,001298424;-0,00713799;-0,01223546;-0,004283069;-0,005158672
-0,008791113;-0,006019535;0,000960007;-0,006762272;-0,007273301;-0,006470032;-0,008270269;-0,01326166;0,005228151;-0,008741304;-0,01029943;0,001859942;0,000512146;-0,004896075;-0,003301391;-0,002146846;-0,004152464;-0,009708993;-0,001945006;-0,006051531;-0,004707823;-0,007156165;-0,00223132;0,002956145;-0,009384623;-0,002298703;-0,01553837;-0,00532176;-0,005943634;-0,003896174;-0,003149237;-0,004831562;-0,008634884;-0,006636159;-0,002822345
-0,004942416;-0,01307646;-0,006386399;-0,009574246;-0,007059915;-0,009956805;-0,00347653;-0,007020993;-0,004512206;-0,005765731;-0,000296183;-0,008910907;-0,01136373;-0,007473586;-0,003366394;-0,007632516;-0,001191866;-0,009041224;-0,01382775;-0,006045431;-0,009487681;-0,003668431;-0,001184067;-0,005582316;-0,002318103;-0,002988605;-0,008824596;-0,003087973;-0,004782744;-0,008311057;-0,002775036;-0,006918794;-0,007844925;-0,01132419;-0,002958069
-0,00229707;-0,00332107;-0,004460994;0,003976911;-0,000583591;-0,008524232;-0,002354855;-0,009525138;-0,003952067;-0,000451667;-0,01229854;-0,01121839;-0,003657969;-0,004822908;0,000134271;-0,009265115;-0,008831126;-0,009377087;-0,005273096;-0,008928612;-0,005307363;-0,008285901;-0,0107313;-0,004373541;-0,006472658;-0,01706291;-0,009932363;-0,01376367;-0,001933472;-0,009429405;-0,00589017;-0,004351834;0,000266416;-0,005882135;-0,005986586
-0,01063784;-0,000647703;-0,007397832;0,003050043;-0,002045972;-0,004855696;-0,006585641;-0,01153485;-0,008748401;-0,00599719;-0,01428536;-0,006494185;-0,002068171;-0,00778725;-0,004552586;-0,005662227;-0,008608529;-0,006297387;-0,00167904;-0,003546758;0,001858635;-0,007146148;-0,01285782;-0,006300092;-0,009912398;-0,002534192;-0,001852989;-0,00238614;-0,000859229;-0,01161855;-0,0141433;-0,000336263;-0,003502771;-0,01000464;-0,009901959
-0,005701063;-0,007890491;-0,003733896;-0,000226112;-0,01192606;-0,00441392;-0,005833793;-0,007663367;-0,002887342;-0,000513829;-0,00164008;-0,01270965;-0,005672162;-0,003615338;-0,002866236;-0,01065576;-0,003951959;-0,004420383;-0,01186554;-0,007787546;-0,002394777;-0,002966372;-0,009147681;-0,003826325;-0,01034937;-0,01135582;-0,003597153;-0,005387731;-0,007725051;-0,002684133;-0,005704066;-0,00525007;-0,000542549;-0,00506842;-0,01035677
-0,008683925;-0,004863741;-0,009184803;-0,000992648;-0,009328272;-0,001068585;-0,006971963;-0,007028654;-0,01185757;-0,002412023;-0,01464302;-0,009778077;-0,007971525;-0,008320795;-0,006462744;0,000768048;-0,00410337;-0,005841598;-0,002652589;-0,005330844;-0,003044844;-0,006558727;-0,0050494;-0,01309624;-0,003154378;-0,005872862;-0,009410428;-0,002544284;0,004515367;-0,01394303;-0,001033828;-0,005804872;0,002931615;0,000159888;-0,006685624
0,001128364;-0,01074556;-0,01243212;-0,00298587;0,000748741;-0,00907735;-0,006474741;-0,008211398;0,00198181;-0,00242028;-0,007959625;-0,003036864;0,00376527;-0,003493874;-0,006474553;-0,005633349;-0,002820815;-0,008327669;-0,007439306;-0,007647349;-0,006375706;-0,007586785;-0,00557089;-0,003443312;-0,003489386;-0,008743959;-0,002598643;-0,006101282;-0,0128608;-0,009862011;-0,005234689;-0,01459782;-0,00912785;0,004074417;0,000756636
0,0107469;-0,01009055;-0,006880051;-0,0127958;-0,009599008;-0,004181186;-0,008789064;-0,008990297;-0,00426689;-0,01372869;-0,000982065;-0,0102898;-0,007237867;-0,004381683;-0,009440223;-0,003862806;-0,005980035;-0,004870813;-0,004904063;-0,01239124;0,007128244;-0,002082895;-0,007369353;-0,01179403;-0,005847499;-0,004730932;-0,003833994;-0,01239304;-0,003028097;-0,007393777;-0,004616993;-0,003158737;-0,009506365;-0,006890344;-0,006600661
-0,005801979;-0,007962195;-0,004631225;-0,002189187;-0,006207619;-0,006669573;-0,004016681;-0,00770504;-0,009658741;-0,007723223;-0,002852792;-0,007109892;-0,01356464;-0,001589969;-0,001066187;-0,001145579;-0,005352927;-0,004325736;-0,007312177;-0,005199544;-0,007300151;-0,00220646;-0,000881013;-0,001999893;-0,000796001;-0,009126939;-0,01029067;-0,002358884;-0,004964052;-0,006682461;-0,01226529;-0,01318176;-0,01200129;-0,01489874;-0,007027287
-0,009215521;-0,009651924;-0,00633676;0,006408248;-0,002705488;-0,007978104;-0,01443388;-0,01117649;-0,01021456;-1,0049E-05;-0,009384912;-0,01355661;-0,000433942;-0,004121106;-0,00427933;-0,01023609;-0,004827892;0,001513366;-0,009027595;-0,006341854;-0,0004058;-0,008220995;-0,006948432;-0,007787016;-0,01110807;-0,008481952;-0,006514268;-0,007286437;-0,008513014;-0,004332248;-0,009207888;-0,001826154;0,002958681;-0,01237117;-0,005694494
-0,01385031;-0,006588805;-0,005852828;-0,003868571;-0,001118254;-0,007876534;-0,002900336;0,000765089;-0,003631985;-0,000246424;-0,00512284;-0,00969255;-0,006971434;-0,004698247;-0,00204486;-0,004601987;-0,000562755;-0,003805108;-0,001468467;-0,002187004;-0,007072294;-0,000515271;0,004275975;-0,00641918;-0,01141245;-0,01026788;-0,01298814;-0,001232758;-0,006616072;-0,005784895;-0,008698727;-0,00526998;-0,002155982;-0,005193055;-0,004448377
-0,003096329;-0,005174282;-0,005393803;-0,01496642;0,005093373;-0,005419705;-0,007801943;-0,008731643;-0,001499854;-0,001701066;-0,007420244;-0,009666234;-0,002468078;-0,006841496;0,001348672;-0,001634371;-0,006119588;-0,005139612;-0,003261141;-0,004076794;-0,00994358;-0,007784002;-0,00546688;-0,003659518;-0,009344349;-0,006644288;-0,003235422;-0,004433798;-0,005223038;-0,007571535;-0,004783064;-0,003366381;-0,00056041;0,00169176;-0,005608825
-0,000978744;-0,005180657;-0,001244547;-0,007115422;-0,01528638;-0,008325502;-0,003407277;-0,004980715;-0,008078363;-0,00701122;-0,006181464;-0,01184498;-0,009514358;-0,003039123;-0,009584691;-0,001111375;-0,001337038;-0,01410953;-0,008016929;-0,01059154;-0,01668101;-0,002447212;-0,01424379;-0,004220378;-0,008127108;0,00146468;-0,005735015;-0,01220628;-0,008807426;-0,01337631;-0,003674909;-0,01049983;-0,01010684;-0,003305536;-0,01161071
0,002912454;0,001186129;-0,003692908;-0,008300923;-0,002038755;-0,002426906;-0,00883087;-0,000246475;-0,008498317;-0,01283047;-0,004929833;-0,004410742;-0,005157711;-0,003074599;-0,001287723;-0,005352722;-0,009770846;-0,008047178;-0,01077635;-0,006235689;5,52982E-05;-0,0119816;-0,00969466;0,001578262;-0,01156881;-0,003561858;-0,01230815;-0,003130158;-0,007653045;-0,005551444;-0,001994876;-0,007342076;-0,007584325;-0,01571306;-0,005037626
-0,006260661;-0,005512485;-0,00540762;-0,001539845;-0,005693218;-0,003028299;-0,008025853;-0,006737323;-0,0106153;-0,01011429;-0,003666731;6,57141E-05;-0,007525815;-0,004880024;-0,002194654;-0,01004824;-0,008464787;-0,005580083;-0,006012393;-0,003048308;0,001444779;-0,004630236;-0,008908333;-0,005618241;-0,004783186;-0,001970217;0,000647513;-0,006728729;-0,007425603;-0,01000777;-0,002885101;-0,005926793;-0,008188715;-0,004131582;-0,003366467
-0,01159238;-0,006032562;-0,004188789;7,00839E-05;-0,008499516;-0,006454842;-0,006796973;0,002046403;-0,004553927;-0,009483745;-0,001417818;-0,004185267;-0,005753934;-0,01296118;-0,005964982;-0,002404271;-0,001869157;-0,009075802;-0,004803639;-0,004440029;-0,01071971;-0,004687192;-0,01399809;-0,003799759;-0,006948162;-0,000909075;-0,01061919;-0,005091619;0,000318134;-0,00634327;-0,005400229;-0,007058827;-0,005395813;-0,002942216;-0,006111016
-0,01127006;-0,006034307;-0,008946335;-0,0153519;-0,001546659;-0,000153984;-0,007848572;-0,005842134;-0,003402887;-0,000466308;-0,002161089;-0,005468724;-0,001169629;-0,009851435;-0,002315;-0,00062131;-0,009639939;0,000271549;-0,00139389;-0,0150077;-0,002935445;-0,005915822;-0,007771015;-0,001552589;-0,005877113;-0,004458684;-0,005208848;-0,006851688;0,002501538;-0,009683002;-0,007931484;0,001159158;-0,004141571;-0,00652346;-0,009919802
-0,01154986;-0,004533377;-0,003418282;-0,01135412;-0,01038688;-0,0103543;-0,00575573;-0,003703004;-0,003460011;-0,007367074;-0,009900734;-0,005922119;-0,009067805;-0,001963975;-0,006643428;-0,004765913;-0,00856636;-0,005581524;-0,00567387;0,000305595;-0,01130694;-0,005220436;-0,006195357;-0,005783467;-0,008333035;-0,005699821;-2,65278E-05;-0,006875921;-0,003053306;-0,008361762;-0,008975239;0,00023233;-0,01162856;-0,003027931;-0,0144724
-0,0106977;-0,01385599;-0,01049642;-0,01050805;-0,009017136;-0,01159697;-0,005076069;-0,00734509;-0,001829708;-0,004947534;-0,01081642;-0,002044911;-0,008389678;0,001409166;-0,008808194;-0,009884248;0,000357087;-0,004827164;-0,004487479;-0,003586754;-0,00704607;-6,3777E-06;-0,002707256;-0,009291081;-0,004124528;-0,005643391;-0,005315393;-0,002768628;-0,004337208;-0,004663614;-0,003021164;-0,004560785;-0,004500803;-0,006077198;-0,008433653
-0,002140693;-0,004173709;-0,008036885;-0,002053712;-0,0042411;-0,005519442;0,000800047;-0,005923867;0,001539805;-0,009526722;-0,01416091;-0,004405722;-0,009416468;-0,008066097;-0,001256112;-0,001053415;-0,000768429;-0,0095706;-0,006162117;0,00160284;-0,009429073;-0,006237306;-0,007614851;-0,006185852;-0,01062372;-0,003875339;-0,013128;-0,00617245;-0,009023381;-0,004076375;-0,007167492;0,000867415;-0,01091;-0,007252967;-0,005995469
-0,002284391;-0,004169207;-0,01091428;-0,000975512;-0,008531716;-0,005134434;-0,007497353;-0,01170568;-0,009874405;-0,004639751;-0,00679845;-0,008977225;4,58732E-05;-0,004238248;-0,007813599;-0,002338251;-0,012745;-0,001798852;-0,005305912;-0,005612954;-0,008855861;0,00228489;0,002769206;0,00129807;-0,01102679;-0,009754598;-0,006309776;-0,008418048;-0,003743619;-0,005558843;-0,005319325;-0,005155729;-0,005009826;-0,005511599;-0,01135517
-0,008873913;-0,006108612;-0,003194687;-0,008678522;-0,005961332;-0,00696354;-0,005481275;-0,007503998;-0,001521077;-0,009885091;-0,00027184;-0,006972244;-0,004273955;-0,002149645;-0,007061906;-0,001281658;-0,000108076;-0,0108573;0,001246708;0,001461742;-0,005112685;-0,004972732;-0,003373938;-0,01004037;-0,009151274;0,002749853;-0,005210631;-0,00986832;-0,007424518;-0,007310992;-0,007762996;-0,002657568;-0,006285669;-0,006734442;-0,00064493
-0,01222709;-0,005453229;-0,009630643;-0,005055593;-0,006497962;-0,000313958;-0,001614904;-0,01151258;-0,004855768;-0,002066363;-0,005158655;-0,00755067;-0,000216939;-0,005221445;-0,01411027;-0,007251225;-0,006093463;-0,008253174;-0,002683137;0,001245221;-0,002046895;-0,006894188;-0,006937642;-0,01044343;-0,006161374;-0,008603556;5,45736E-05;-0,009544628;-0,006358311;-0,01430443;0,002868352;-0,007213674;-0,008135835;-0,009037812;-0,01260686
-0,006199177;-0,002510536;-0,001267502;-0,003215201;-0,004495089;-0,00059839;-0,00453385;-0,007721348;-0,009571239;-0,000923969;-0,00573653;-0,004896156;-0,001559455;-0,000503292;-0,00082067;0,004169203;-0,00483162;-0,006347293;0,001221137;-0,006156737;-0,006451178;-0,001787875;-0,002811741;0,000869568;-0,001514286;-0,008801545;-0,01353916;-0,01298647;-0,01435798;0,001755755;-0,009142742;-0,007009951;-0,01444172;-0,005463693;-0,007570051
-0,01141427;-0,006090298;-0,001347654;0,000809521;-0,009318182;-0,008933496;-0,007036993;-0,007191237;-0,005532866;-0,01267384;-0,01336233;-0,01415133;-0,008949174;-0,006002094;-0,00744801;-0,007020336;-0,01015908;-0,01161103;-0,00779965;-0,009048039;-0,002854163;-0,003140733;-0,007359935;-0,009939618;-0,009352257;-0,008958003;-0,002726637;-0,008667175;-0,008241214;-0,007867752;-0,001420708;-0,007478895;-0,007140797;-0,007247495;0,001820529
0,002282452;-0,0026627;-0,006753914;0,003552504;-0,007773604;-0,008960696;0,000223495;-0,003680615;-0,004636331;-0,006623808;-0,003681181;-0,008640377;-0,007065505;-0,003849352;-0,007864127;-0,00703414;-0,01188283;-0,004966852;0,000433626;-0,007269073;-0,003677892;-0,01965874;-0,006804116;-0,01088327;-0,01724475;-0,008083996;-0,007426208;-0,002839901;-0,009891082;-0,01591388;-0,01451486;-0,004051682;-0,001108661;-0,01002571;-0,004331179
-0,01562168;-0,000505719;-0,006774038;-0,000668326;-0,01294255;-0,009465644;-0,004749019;-0,0102572;0,000829184;0,000417449;-0,00612013;-0,006174065;-0,00933593;-0,006955361;-0,007290751;-0,004304029;-0,005033392;-0,008960177;-0,003876438;-0,000779795;-0,005441854;-0,007997543;-0,006858248;-0,003081003;-0,009819407;-0,004795945;-0,008437408;-0,008393809;-0,005639179;-0,003797695;-0,005074663;-0,0105866;-0,00638057;-0,01426252;-0,009117048
-0,01069034;-0,006150024;-0,002599079;-0,004398594;-0,007368417;-0,01235203;-0,006573135;-0,004949147;-0,01166624;-0,001063665;-0,006149877;-0,008242089;8,69809E-05;-0,009743029;0,000790138;-0,006045349;-0,000861345;0,000133355;-0,009098783;-0,008684866;-0,001447206;0,000281351;-0,01215683;-0,01434026;-0,005617077;-0,000492021;-0,000289509;-0,0112464;-0,002520306;-0,002751946;-0,00581502;-0,01035927;-0,0075962;-0,01680194;-0,004890829
-0,0088383;-0,002272314;-0,007247116;-0,01423907;-0,003786296;-0,0108935;-0,000222838;-0,006204536;-0,008417848;-0,006472386;-0,000185553;-0,003905047;-0,002421741;-0,005998168;-0,00835577;-0,000928965;-0,0102679;-0,00592446;-0,0078757;-0,009685174;-0,006390095;-0,004526917;0,004774513;-0,005251206;-0,005975932;-0,007563394;-0,007667344;-0,006855745;-0,002846383;-0,002804603;-0,004298888;-0,006566724;-0,01059521;-0,002345396;-0,01133142
