uaX; uaY; uaZ; gX; gY; gZ
0,002039373; 0,001789864; 0,1300406; -0,04005728; 0,03624229; -0,005722467
-0,001760438; 0,004619405; 0,1264462; 0,06294714; -0,04959472; 0,01144493
-0,004988637; -0,005571085; 0,1300368; 0,08011454; -0,01525991; -0,04005728
-0,008479841; 0,005740479; 0,1300375; -0,02288987; 0,0534097; -0,005722467
-0,0111319; 0,0121994; 0,1144719; -0,005722467; -0,05150221; 0,01144493
-0,004614361; 0,004854171; 0,1210573; -0,03814978; -0,001525991; -0,02288987
-0,005417258; 0,002482451; 0,1224951; -0,05722467; 0,03624229; -0,005722467
0,001289068; -0,003147937; 0,1336319; 0,06294714; -0,01525991; -0,04005728
-0,01110325; 0,0008789385; 0,1216576; 0,01144493; 0,0534097; -0,005722467
-0,00337049; 0,004551211; 0,1342311; 0,04577974; -0,01525991; -0,02288987
-0,01041338; 0,005531271; 0,1144722; 0,02861234; 0,001907489; -0,02288987
-0,004269656; 0,006016335; 0,1174672; -0,02288987; 0,01907489; -0,04005728
-0,005966879; 0,006127263; 0,1162708; -0,07629956; 0,03624229; -0,005722467
-0,007720122; 0,003715309; 0,1318388; -0,04196476; -0,01525991; 0,01144493
0,002348744; -0,001840255; 0,1204634; -0,05722467; 0,001907489; 0,02861234
-0,0003835279; 0,0008364627; 0,1270475; -0,005722467; 0,01907489; -0,02288987
-0,009834118; 0,006020945; 0,1222577; 0,02861234; -0,01525991; -0,005722467
-0,007345393; 0,001661787; 0,1252518; 0,09918944; -0,03433481; -0,04005728
-0,005716838; 0,007792093; 0,1312363; 0,04577974; -0,01525991; 0,02861234
-0,01076538; 0,008573381; 0,1240547; -0,07820705; 0,0534097; -0,005722467
-0,006982986; -0,001089668; 0,1240561; 0,01144493; 0,01907489; -0,02288987
-0,006180953; 0,007889375; 0,117471; -0,04005728; 0,0534097; -0,005722467
-0,000277306; 0,007139171; 0,1282477; 0,0183119; -0,001525991; -0,02288987
-0,008605799; -0,00403988; 0,1252544; -0,04832306; -0,01525991; -0,04577974
-0,004231158; 0,002617587; 0,1248957; 0,0183119; 0,01220793; -0,02288987
-0,01108295; 0,009093839; 0,1162742; 0,04577973; 0,007629957; 0
-0,0101408; 0,006299058; 0,1229797; 0,04577974; -0,01525991; 0,004577974
-0,008182846; 0,01240644; 0,1180699; 0,04577974; 0,01907489; -0,005722467
0,003634863; 0,003329465; 0,1180677; 0,02861234; -0,04959472; -0,005722467
-0,007474324; -0,0004597148; 0,1252501; 0,06294714; -0,04959472; -0,005722467
-0,004552849; 0,001909779; 0,1288416; 0,06294715; -0,01525991; -0,02288987
-0,008095652; 0,0005370439; 0,1222551; 0,08011454; -0,01525991; -0,02288987
0,0007118769; 0,005683131; 0,1186609; 0,04577974; 0,001907489; 0,02861234
-0,005967263; 0,01479036; 0,1132696; 0,08011454; -0,04959472; -0,02288987
-0,002583476; 0,006605636; 0,1162601; -0,02288987; 0,001907489; 0,02861234
-0,006828833; 0,002372034; 0,1264384; -0,005722467; -0,03242732; 0,01144493
-0,003350632; 0,006797673; 0,1276345; 0,1144493; -0,04959472; -0,005722467
-0,005454771; -0,001885799; 0,1205681; 0,04577974; 0,01220793; -0,02288987
0,003114332; -7,341927E-05; 0,1226441; -0,02288987; 0,03051983; -0,02288987
-0,01033414; 0,004283283; 0,1210463; 0,03204582; -0,01525991; -0,03662379
-0,003390813; 0,006515916; 0,1216452; 0,02861234; -0,01525991; -0,04005728
-0,004148936; 0,0006999671; 0,1210451; -0,02479736; -0,01525991; -0,005722467
-0,01584288; 0,0001651137; 0,1246409; -0,04196476; 0,001907489; 0,02861234
-0,01087436; 0,001766233; 0,1180573; -0,07439207; 0,01907489; -0,005722467
-0,005852897; -0,005562479; 0,1198568; -0,005722469; 0,001907489; -0,005722467
-0,007545555; 0,001775588; 0,1300368; 0,02861234; 0,001907489; 0,01144493
-0,002838043; -0,0006833673; 0,1234493; 0,02861234; 0,001907489; -0,02288987
-0,006962981; 0,002995218; 0,123451; -0,005722467; 0,001907489; -0,02288987
-0,01102897; 0,002762272; 0,1258457; 0,06294714; 0,03624229; -0,005722467
-0,01357166; -0,004050158; 0,1276464; -0,005722469; 0,001907489; -0,02288987
-0,008500107; 0,004756733; 0,1264505; 0,1144493; 0,001907489; 0,01144493
0,002605237; 0,009011649; 0,1288416; -0,04387225; 0,001907489; -0,005722467
-0,006528525; 0,002080067; 0,1258481; -0,04005728; -0,01525991; -0,02288987
-0,01226159; -0,001196851; 0,1318388; -0,05722467; 0,03624229; -0,02288987
-0,004267488; 0,000153156; 0,1174703; 0,02861234; 0,01907489; 0,01144493
-0,01232967; 0,004361547; 0,1270533; 0,01144493; 0,0534097; -0,04005728
-0,009903756; 0,007103996; 0,12969; 0,0183119; 0,02594185; -0,009155948
0,00348529; 0,006430539; 0,1174738; 0,009537443; -0,01525991; 0,01144493
0,002448065; -0,007278347; 0,1198654; 0,01144493; -0,04959472; -0,04005728
-0,01641118; -0,01409268; 0,1312475; -0,1125419; 0,1049119; -0,02288987
0,001177494; -0,007043688; 0,1252637; 0,08011454; -0,03242732; -0,005722467
-0,00223319; 0,01526431; 0,1174748; 0,09728195; -0,01525991; -0,005722467
-0,005337311; 0,02504276; 0,1270502; 0,02861234; -0,01525991; -0,005722467
-0,01161789; 0,0033922; 0,11867; -0,1297093; 0,0705771; 0,01144493
-0,003706301; -0,005676362; 0,1300492; -0,05722467; -0,03242732; 0,01144493
-0,002600037; -0,00579509; 0,1294515; -0,05722467; 0,0534097; -0,02288987
0,005571296; 0,003623384; 0,1198714; -0,02288987; 0,001907489; 0,02861234
0,007447105; 0,01107119; 0,1210635; 0,06294715; 0,03624229; -0,02288987
-0,004044829; 0,01281581; 0,1174681; 0,009537444; -0,03242732; -0,005722467
-0,01520731; 0,001531218; 0,1363888; 0,05951366; -0,001525991; 0,004577974
-0,00338372; 0,003380637; 0,1122805; -0,06866961; -0,06103965; -0,02288987
-0,003276677; 0,006490689; 0,1268089; -0,03814978; -0,001525991; 0,0183119
-0,006753293; 0,0004658656; 0,1290452; -0,05913216; 0,001907489; -0,005722467
-0,00980887; -0,001211504; 0,1204641; 0,01144493; 0,001907489; -0,005722467
-0,002777591; -0,0012267; 0,1215412; 0,04577974; -0,06676212; 0,01144493
-0,0112484; -0,009201567; 0,1282477; 0,06485464; 0,001907489; -0,02288987
-0,0003643576; 0,002845397; 0,1324403; 0,02861234; 0,001907489; -0,02288987
0,005816917; 0,009309197; 0,1234553; -0,02288987; 0,01907489; -0,005722467
-0,001732868; 0,02017956; 0,1192596; -0,005722469; 0,001907489; -0,04005728
-0,01928345; 0,01314898; 0,1282425; -0,09346697; 0,03624229; -0,02288987
-0,01385357; -0,0001569642; 0,1168725; -0,1316168; -0,01525991; 0,01144493
-0,007779347; -0,009853862; 0,1264551; -0,02479736; -0,01525991; -0,02288987
