uaX; uaY; uaZ; gX; gY; gZ
3,119895; 2,779906; -1,066629; -20,9614; 9,968538; 27,06536
3,050579; 2,771386; -1,214777; -18,09063; 8,478788; 26,48739
2,997836; 2,781882; -1,354648; -15,39535; 6,95852; 25,94376
2,955737; 2,785512; -1,481431; -12,62949; 5,346692; 25,3677
2,914541; 2,785734; -1,581178; -9,968538; 3,757754; 24,73632
2,873166; 2,778273; -1,663024; -7,292331; 2,107775; 24,08968
2,83397; 2,774552; -1,742127; -4,42156; 0,429185; 23,32096
2,796575; 2,745826; -1,790686; -0,9339067; -1,40086; 22,33288
2,750699; 2,713608; -1,814819; 2,680022; -3,227472; 21,30856
2,719134; 2,673338; -1,79894; 5,938014; -4,942305; 20,48453
2,681103; 2,625915; -1,74648; 8,930864; -6,641877; 19,75014
2,630065; 2,561104; -1,707921; 11,73106; -8,442547; 19,13593
2,582544; 2,488131; -1,624099; 14,40917; -10,15547; 18,61328
2,521087; 2,416419; -1,51878; 17,03579; -11,9447; 18,12115
2,459339; 2,316167; -1,420618; 19,65858; -13,69196; 17,7015
2,384358; 2,21123; -1,294347; 22,42253; -15,31905; 17,26278
2,295266; 2,082853; -1,125988; 24,89273; -17,05486; 16,93278
2,18788; 1,942377; -0,952275; 26,9738; -18,78686; 16,8107
2,056745; 1,774302; -0,7384629; 28,51696; -20,62377; 16,79544
1,842396; 1,548119; -0,5072794; 29,52984; -22,63808; 16,98428
1,631093; 1,349173; -0,2864711; 30,30237; -24,77065; 17,23226
1,4714; 1,19811; -0,1059549; 32,10495; -26,40156; 17,0892
1,324532; 1,060898; 0,09760523; 34,90324; -28,04581; 16,59897
1,200625; 0,9260494; 0,3407028; 38,35007; -29,37342; 15,86459
1,085879; 0,8027258; 0,632796; 41,27425; -30,72202; 15,3572
0,9749232; 0,665131; 0,9780073; 42,26805; -32,31477; 15,47927
0,823587; 0,5235102; 1,320021; 41,11173; -34,14864; 16,27164
0,6487539; 0,3955938; 1,56173; 39,506; -35,95617; 17,23035
0,4769411; 0,2815839; 1,717602; 39,10162; -37,51459; 17,66717
0,2749818; 0,1738333; 1,905276; 39,61092; -38,72012; 17,82358
0,07105762; 0,07324267; 2,110262; 40,95951; -39,82456; 17,70341
-0,1197783; -0,02936525; 2,39138; 42,13071; -40,78403; 17,48977
-0,3411084; -0,1347966; 2,560707; 42,06204; -41,31049; 17,48977
-0,5597544; -0,2390225; 2,731423; 41,71106; -42,16695; 17,54318
-0,7876012; -0,3315676; 2,872582; 41,49933; -42,95475; 17,40393
-1,025659; -0,4236763; 3,08075; 40,43496; -43,54988; 17,38676
-1,301343; -0,5220557; 3,129771; 38,84029; -43,83028; 17,38676
