uaX; uaY; uaZ; gX; gY; gZ
1,910285; 0,215697; -0,3233511; 0,1373392; -1,846449; -1,350502
1,841209; 0,2150112; -0,3244991; 0,3319031; -3,565097; -1,455414
1,751701; 0,2041778; -0,3161514; 0,7687181; -5,27993; -1,575586
1,6722; 0,1950971; -0,2953322; 1,348595; -7,02719; -1,699573
1,578737; 0,1750169; -0,2547636; 1,695758; -8,637111; -1,806392
1,469057; 0,1657694; -0,2081745; 1,941824; -10,19553; -1,926564
1,361953; 0,1557196; -0,1868076; 2,136388; -11,78828; -2,048643
1,232349; 0,1417455; -0,1278524; 2,538868; -13,38104; -2,191705
1,082304; 0,1260198; -0,07057705; 2,714738; -15,00507; -2,339345
0,9091258; 0,1026818; -0,001447916; 3,080595; -16,67146; -2,55985
0,7701824; 0,08895243; 0,05526948; 3,500243; -18,03913; -2,680022
0,6410106; 0,0736274; 0,1480973; 3,744401; -19,38581; -2,907013
0,5065483; 0,04937205; 0,217932; 3,761569; -20,59325; -3,048168
0,3868863; 0,03749971; 0,2610288; 3,902723; -21,76445; -3,240824
0,2665595; 0,01929621; 0,3366334; 4,339538; -22,95472; -3,399146
0,1354493; 0,005722441; 0,4153948; 4,761093; -23,96951; -3,641397
0,01438902; -0,01380763; 0,4931083; 5,041494; -24,93088; -3,83596
-0,1268789; -0,0218956; 0,5949252; 5,127331; -25,80833; -4,043877
-0,2618876; -0,04632408; 0,6291945; 4,84693; -26,63046; -4,238441
-0,4029839; -0,06043636; 0,6791408; 5,056754; -27,2771; -4,392948
-0,54774; -0,07243554; 0,7364085; 5,583221; -28,02865; -4,587512
-0,685591; -0,09485934; 0,7896142; 5,754895; -28,52078; -4,81641
-0,8268846; -0,1194492; 0,8368587; 6,03377; -28,91906; -5,015934
-0,969232; -0,1393752; 0,8559694; 6,390089; -29,36007; -5,216983
-1,106878; -0,1627321; 0,9164095; 6,650779; -29,48978; -5,346056
-1,252972; -0,1782739; 0,9427229; 6,355754; -29,60423; -5,531719
-1,393687; -0,2072786; 0,9635839; 6,248935; -29,53556; -5,651891
-1,536668; -0,217294; 0,9645426; 6,037203; -29,46689; -5,831194
-1,670634; -0,2407407; 0,9649234; 5,915124; -29,16932; -5,951366
-1,789842; -0,2543748; 0,9051263; 6,302344; -28,8336; -6,07726
-1,902372; -0,2766883; 0,9368343; 6,336679; -28,67719; -6,182172
-2,017121; -0,2953557; 0,9150226; 6,10778; -28,1183; -6,250842
-2,111366; -0,3090967; 0,8557711; 5,791137; -27,54033; -6,285177
-2,191408; -0,3274894; 0,7956281; 6,229859; -26,96236; -6,353847
-2,281197; -0,3405864; 0,7752688; 6,508353; -26,29855; -6,371014
-2,353243; -0,3561227; 0,7486598; 6,302344; -25,33527; -6,388181
-2,418147; -0,3722633; 0,6531713; 6,142115; -24,39106; -6,371014
-2,467774; -0,3814526; 0,6341045; 5,949459; -23,49836; -6,233675
-2,505771; -0,3959431; 0,5431926; 5,405824; -22,34051; -6,13067
-2,532492; -0,4092932; 0,4467962; 5,388276; -21,15024; -5,910165
-2,5225; -0,4090777; 0,3933082; 5,478309; -19,83979; -5,69004
-2,51421; -0,4125377; 0,3411818; 5,063748; -18,70865; -5,577498
-2,484492; -0,4136893; 0,262117; 4,603916; -17,36883; -5,336391
-2,43161; -0,4150491; 0,1701307; 4,410115; -16,07123; -5,112071
-2,367128; -0,4021336; 0,117086; 3,959947; -14,61289; -4,846549
-2,254079; -0,3911569; 0,01816273; 3,483075; -12,97856; -4,42919
-2,16033; -0,3790762; -0,03891611; 3,13019; -11,49072; -4,062952
-2,088809; -0,3759977; -0,07641125; 2,729617; -10,00669; -3,782551
-2,02965; -0,3583791; -0,1314085; 2,081071; -8,413935; -3,380071
-1,978317; -0,3460126; -0,1948452; 1,781595; -6,802106; -3,048168
-1,932212; -0,3456671; -0,2010899; 1,417264; -5,262762; -2,662855
-1,881599; -0,3402998; -0,2169106; 0,7897005; -3,565097; -2,2413
-1,82954; -0,3252869; -0,2545002; 0,3147357; -1,989511; -1,821652
-1,765561; -0,3236651; -0,2649252; -0,0705771; -0,4501674; -1,384837
-1,701894; -0,3043493; -0,259691; -0,6657137; 1,125419; -0,9651895
-1,615813; -0,2912047; -0,2394195; -1,275729; 3,029093; -0,4928952
-1,522222; -0,2663759; -0,2403982; -1,873154; 4,85456; -0,01907489
-1,434597; -0,2525554; -0,2093718; -2,380546; 6,428238; 0,3834053
-1,334076; -0,2378327; -0,1773903; -2,905106; 8,019084; 0,803053
-1,239462; -0,2190697; -0,1514082; -3,168339; 9,543169; 1,205533
-1,127669; -0,1928094; -0,09592128; -3,605154; 11,03292; 1,625181
-0,9866561; -0,1642789; -0,04126692; -4,078212; 12,52076; 2,098238
-0,8624783; -0,1311317; -0,0003845692; -4,673348; 14,02195; 2,447309
-0,7402469; -0,1194293; 0,03899527; -5,094903; 15,44303; 2,886031
-0,6299117; -0,09264635; 0,1060066; -5,110163; 16,73631; 3,305679
-0,5205814; -0,07520476; 0,1909916; -5,251318; 17,97999; 3,706252
-0,4206602; -0,05029912; 0,2687562; -5,686225; 19,24084; 4,076304
